"tpc","msg","date"
"xbee/hum",35.3,"2017-01-13 00:53:52.594000"
"xbee/hum",35.4,"2017-01-13 00:53:54.571000"
"xbee/hum",35.3,"2017-01-13 00:53:56.697000"
"xbee/hum",35.4,"2017-01-13 00:54:04.753000"
"xbee/hum",35.3,"2017-01-13 00:54:06.849000"
"xbee/hum",35.4,"2017-01-13 00:54:08.897000"
"xbee/hum",35.3,"2017-01-13 00:54:10.928000"
"xbee/hum",35.4,"2017-01-13 00:54:12.995000"
"xbee/hum",35.3,"2017-01-13 00:54:19.063000"
"xbee/hum",35.4,"2017-01-13 00:54:23.124000"
"xbee/hum",35.3,"2017-01-13 00:54:25.186000"
"xbee/hum",35.4,"2017-01-13 00:54:27.269000"
"xbee/hum",35.3,"2017-01-13 00:54:29.299000"
"xbee/hum",35.3,"2017-01-13 00:54:39.407000"
"xbee/hum",35.4,"2017-01-13 00:54:43.464000"
"xbee/hum",35.2,"2017-01-13 00:54:45.560000"
"xbee/hum",35.3,"2017-01-13 00:54:49.631000"
"xbee/hum",35.3,"2017-01-13 00:54:59.846000"
"xbee/hum",35.4,"2017-01-13 00:55:05.757000"
"xbee/hum",35.3,"2017-01-13 00:55:07.787000"
"xbee/hum",35.4,"2017-01-13 00:55:09.930000"
"xbee/hum",35.3,"2017-01-13 00:55:13.991000"
"xbee/hum",35.4,"2017-01-13 00:55:16.046000"
"xbee/hum",35.3,"2017-01-13 00:55:18.113000"
"xbee/hum",35.4,"2017-01-13 00:55:20.129000"
"xbee/hum",35.3,"2017-01-13 00:55:24.240000"
"xbee/hum",35.4,"2017-01-13 00:55:28.318000"
"xbee/hum",35.5,"2017-01-13 00:55:38.375000"
"xbee/hum",35.4,"2017-01-13 00:55:44.371000"
"xbee/hum",35.3,"2017-01-13 00:55:48.487000"
"xbee/hum",35.4,"2017-01-13 00:55:50.559000"
"xbee/hum",35.3,"2017-01-13 00:55:52.590000"
"xbee/hum",35.4,"2017-01-13 00:56:00.881000"
"xbee/hum",35.3,"2017-01-13 00:56:02.761000"
"xbee/hum",35.4,"2017-01-13 00:56:04.804000"
"xbee/hum",35.3,"2017-01-13 00:56:06.843000"
"xbee/hum",35.4,"2017-01-13 00:56:08.971000"
"xbee/hum",35.3,"2017-01-13 00:56:11.020000"
"xbee/hum",35.4,"2017-01-13 00:56:13.083000"
"xbee/hum",35.3,"2017-01-13 00:56:15.116000"
"xbee/hum",35.2,"2017-01-13 00:56:19.084000"
"xbee/hum",35.3,"2017-01-13 00:56:21.529000"
"xbee/hum",35.3,"2017-01-13 00:56:31.380000"
"xbee/hum",35.2,"2017-01-13 00:56:33.411000"
"xbee/hum",35.3,"2017-01-13 00:56:37.422000"
"xbee/hum",35.2,"2017-01-13 00:56:41.534000"
"xbee/hum",35.3,"2017-01-13 00:56:43.564000"
"xbee/hum",35.2,"2017-01-13 00:56:53.652000"
"xbee/hum",35.3,"2017-01-13 00:56:57.698000"
"xbee/hum",35.3,"2017-01-13 00:57:07.811000"
"xbee/hum",35.2,"2017-01-13 00:57:09.883000"
"xbee/hum",35.3,"2017-01-13 00:57:11.934000"
"xbee/hum",35.2,"2017-01-13 00:57:18.012000"
"xbee/hum",35.3,"2017-01-13 00:57:22.094000"
"xbee/hum",35.2,"2017-01-13 00:57:26.128000"
"xbee/hum",35.3,"2017-01-13 00:57:28.174000"
"xbee/hum",35.2,"2017-01-13 00:57:34.266000"
"xbee/hum",35.3,"2017-01-13 00:57:38.345000"
"xbee/hum",35.2,"2017-01-13 00:57:40.426000"
"xbee/hum",35.3,"2017-01-13 00:57:48.481000"
"xbee/hum",35.2,"2017-01-13 00:57:50.656000"
"xbee/hum",35.3,"2017-01-13 00:57:56.814000"
"xbee/hum",35.2,"2017-01-13 00:57:58.739000"
"xbee/hum",35.3,"2017-01-13 00:58:04.768000"
"xbee/hum",35.2,"2017-01-13 00:58:08.803000"
"xbee/hum",35.3,"2017-01-13 00:58:10.848000"
"xbee/hum",35.2,"2017-01-13 00:58:15.002000"
"xbee/hum",35.3,"2017-01-13 00:58:18.969000"
"xbee/hum",35.2,"2017-01-13 00:58:23.114000"
"xbee/hum",35.3,"2017-01-13 00:58:25.170000"
"xbee/hum",35.2,"2017-01-13 00:58:29.226000"
"xbee/hum",35.3,"2017-01-13 00:58:31.236000"
"xbee/hum",35.2,"2017-01-13 00:58:39.247000"
"xbee/hum",35.3,"2017-01-13 00:58:41.338000"
"xbee/hum",35.1,"2017-01-13 00:58:43.449000"
"xbee/hum",35.2,"2017-01-13 00:58:45.403000"
"xbee/hum",35.3,"2017-01-13 00:58:47.550000"
"xbee/hum",35.1,"2017-01-13 00:58:49.593000"
"xbee/hum",35.2,"2017-01-13 00:58:51.542000"
"xbee/hum",35.1,"2017-01-13 00:58:55.772000"
"xbee/hum",35.2,"2017-01-13 00:58:57.746000"
"xbee/hum",35.1,"2017-01-13 00:59:03.873000"
"xbee/hum",35.3,"2017-01-13 00:59:05.986000"
"xbee/hum",35.2,"2017-01-13 00:59:07.985000"
"xbee/hum",35.3,"2017-01-13 00:59:16.220000"
"xbee/hum",35.2,"2017-01-13 00:59:18.067000"
"xbee/hum",35.3,"2017-01-13 00:59:20.142000"
"xbee/hum",35.2,"2017-01-13 00:59:22.252000"
"xbee/hum",35.3,"2017-01-13 00:59:24.256000"
"xbee/hum",35.2,"2017-01-13 00:59:28.354000"
"xbee/hum",35.3,"2017-01-13 00:59:32.315000"
"xbee/hum",35.2,"2017-01-13 00:59:36.454000"
"xbee/hum",35.3,"2017-01-13 00:59:38.532000"
"xbee/hum",35.2,"2017-01-13 00:59:42.598000"
"xbee/hum",35.3,"2017-01-13 00:59:46.639000"
"xbee/hum",35.2,"2017-01-13 00:59:48.871000"
"xbee/hum",35.3,"2017-01-13 00:59:51.071000"
"xbee/hum",35.2,"2017-01-13 00:59:52.833000"
"xbee/hum",35.3,"2017-01-13 00:59:54.812000"
"xbee/hum",35.4,"2017-01-13 00:59:56.954000"
"xbee/hum",35.3,"2017-01-13 00:59:58.985000"
"xbee/hum",35.4,"2017-01-13 01:00:03.122000"
"xbee/hum",35.2,"2017-01-13 01:00:05.319000"
"xbee/hum",35.3,"2017-01-13 01:00:09.093000"
"xbee/hum",35.2,"2017-01-13 01:00:11.124000"
"xbee/hum",35.3,"2017-01-13 01:00:17.295000"
"xbee/hum",35.2,"2017-01-13 01:00:19.361000"
"xbee/hum",35.3,"2017-01-13 01:00:21.436000"
"xbee/hum",35.2,"2017-01-13 01:00:23.467000"
"xbee/hum",35.3,"2017-01-13 01:00:25.434000"
"xbee/hum",35.2,"2017-01-13 01:00:35.524000"
"xbee/hum",35.3,"2017-01-13 01:00:37.698000"
"xbee/hum",35.4,"2017-01-13 01:00:39.617000"
"xbee/hum",35.3,"2017-01-13 01:00:41.831000"
"xbee/hum",35.4,"2017-01-13 01:00:43.832000"
"xbee/hum",35.3,"2017-01-13 01:00:45.876000"
"xbee/hum",35.4,"2017-01-13 01:00:49.999000"
"xbee/hum",35.3,"2017-01-13 01:00:51.993000"
"xbee/hum",35.2,"2017-01-13 01:00:59.971000"
"xbee/hum",35.3,"2017-01-13 01:01:02.323000"
"xbee/hum",35.4,"2017-01-13 01:01:04.127000"
"xbee/hum",35.2,"2017-01-13 01:01:06.238000"
"xbee/hum",35.3,"2017-01-13 01:01:08.190000"
"xbee/hum",35.4,"2017-01-13 01:01:10.284000"
"xbee/hum",35.3,"2017-01-13 01:01:12.350000"
"xbee/hum",35.4,"2017-01-13 01:01:16.463000"
"xbee/hum",35.3,"2017-01-13 01:01:18.736000"
"xbee/hum",35.3,"2017-01-13 01:01:28.561000"
"xbee/hum",35.3,"2017-01-13 01:01:38.692000"
"xbee/hum",35.4,"2017-01-13 01:01:42.709000"
"xbee/hum",35.5,"2017-01-13 01:01:50.818000"
"xbee/hum",35.4,"2017-01-13 01:01:52.816000"
"xbee/hum",35.3,"2017-01-13 01:01:54.909000"
"xbee/hum",35.3,"2017-01-13 01:02:05.062000"
"xbee/hum",35.4,"2017-01-13 01:02:06.999000"
"xbee/hum",35.3,"2017-01-13 01:02:15.135000"
"xbee/hum",35.4,"2017-01-13 01:02:19.324000"
"xbee/hum",35.3,"2017-01-13 01:02:21.294000"
"xbee/hum",35.3,"2017-01-13 01:02:31.609000"
"xbee/hum",35.4,"2017-01-13 01:02:41.743000"
"xbee/hum",35.5,"2017-01-13 01:02:43.545000"
"xbee/hum",35.3,"2017-01-13 01:02:45.565000"
"xbee/hum",35.4,"2017-01-13 01:02:53.689000"
"xbee/hum",35.3,"2017-01-13 01:02:57.746000"
"xbee/hum",35.4,"2017-01-13 01:03:01.827000"
"xbee/hum",35.3,"2017-01-13 01:03:03.870000"
"xbee/hum",35.4,"2017-01-13 01:03:05.902000"
"xbee/hum",35.3,"2017-01-13 01:03:08.159000"
"xbee/hum",35.4,"2017-01-13 01:03:14.082000"
"xbee/hum",35.3,"2017-01-13 01:03:18.085000"
"xbee/hum",35.3,"2017-01-13 01:03:28.205000"
"xbee/hum",35.3,"2017-01-13 01:03:38.305000"
"xbee/hum",35.3,"2017-01-13 01:03:48.355000"
"xbee/hum",35.3,"2017-01-13 01:03:58.458000"
"xbee/hum",35.2,"2017-01-13 01:04:02.459000"
"xbee/hum",35.3,"2017-01-13 01:04:06.599000"
"xbee/hum",35.2,"2017-01-13 01:04:08.878000"
"xbee/hum",35.3,"2017-01-13 01:04:12.629000"
"xbee/hum",35.4,"2017-01-13 01:04:20.765000"
"xbee/hum",35.3,"2017-01-13 01:04:22.893000"
"xbee/hum",35.4,"2017-01-13 01:04:28.934000"
"xbee/hum",35.3,"2017-01-13 01:04:30.999000"
"xbee/hum",35.3,"2017-01-13 01:04:41.074000"
"xbee/hum",35.3,"2017-01-13 01:04:51.149000"
"xbee/hum",35.4,"2017-01-13 01:04:55.206000"
"xbee/hum",35.3,"2017-01-13 01:04:57.254000"
"xbee/hum",35.2,"2017-01-13 01:04:59.420000"
"xbee/hum",35.3,"2017-01-13 01:05:01.338000"
"xbee/hum",35.2,"2017-01-13 01:05:03.338000"
"xbee/hum",35.2,"2017-01-13 01:05:13.471000"
"xbee/hum",35.2,"2017-01-13 01:05:23.494000"
"xbee/hum",35.2,"2017-01-13 01:05:33.583000"
"xbee/hum",35.3,"2017-01-13 01:05:37.683000"
"xbee/hum",35.2,"2017-01-13 01:05:47.765000"
"xbee/hum",35.2,"2017-01-13 01:05:57.888000"
"xbee/hum",35.2,"2017-01-13 01:06:07.945000"
"xbee/hum",35.3,"2017-01-13 01:06:11.942000"
"xbee/hum",35.2,"2017-01-13 01:06:18.123000"
"xbee/hum",35.2,"2017-01-13 01:06:28.202000"
"xbee/hum",35.3,"2017-01-13 01:06:34.263000"
"xbee/hum",35.2,"2017-01-13 01:06:36.312000"
"xbee/hum",35.2,"2017-01-13 01:06:46.414000"
"xbee/hum",35.3,"2017-01-13 01:06:48.382000"
"xbee/hum",35.4,"2017-01-13 01:06:50.509000"
"xbee/hum",35.3,"2017-01-13 01:06:54.570000"
"xbee/hum",35.2,"2017-01-13 01:06:56.521000"
"xbee/hum",35.3,"2017-01-13 01:06:58.568000"
"xbee/hum",35.4,"2017-01-13 01:07:02.629000"
"xbee/hum",35.3,"2017-01-13 01:07:04.786000"
"xbee/hum",35.2,"2017-01-13 01:07:06.722000"
"xbee/hum",35.2,"2017-01-13 01:07:16.812000"
"xbee/hum",35.1,"2017-01-13 01:07:20.841000"
"xbee/hum",35.2,"2017-01-13 01:07:24.951000"
"xbee/hum",35.1,"2017-01-13 01:07:27.030000"
"xbee/hum",35.2,"2017-01-13 01:07:31.011000"
"xbee/hum",35.1,"2017-01-13 01:07:37.207000"
"xbee/hum",35.2,"2017-01-13 01:07:47.276000"
"xbee/hum",35.3,"2017-01-13 01:07:49.334000"
"xbee/hum",35.2,"2017-01-13 01:07:51.365000"
"xbee/hum",35.2,"2017-01-13 01:08:01.436000"
"xbee/hum",35.2,"2017-01-13 01:08:11.602000"
"xbee/hum",35.3,"2017-01-13 01:08:17.586000"
"xbee/hum",35.2,"2017-01-13 01:08:19.681000"
"xbee/hum",35.3,"2017-01-13 01:08:27.821000"
"xbee/hum",35.2,"2017-01-13 01:08:29.880000"
"xbee/hum",35.3,"2017-01-13 01:08:40.027000"
"xbee/hum",35.2,"2017-01-13 01:08:41.956000"
"xbee/hum",35.2,"2017-01-13 01:08:52.016000"
"xbee/hum",35.2,"2017-01-13 01:09:02.115000"
"xbee/hum",35.3,"2017-01-13 01:09:04.102000"
"xbee/hum",35.3,"2017-01-13 01:09:14.191000"
"xbee/hum",35.2,"2017-01-13 01:09:24.264000"
"xbee/hum",35.3,"2017-01-13 01:09:26.385000"
"xbee/hum",35.2,"2017-01-13 01:09:28.435000"
"xbee/hum",35.3,"2017-01-13 01:09:32.435000"
"xbee/hum",35.3,"2017-01-13 01:09:42.524000"
"xbee/hum",35.3,"2017-01-13 01:09:52.614000"
"xbee/hum",35.3,"2017-01-13 01:10:02.719000"
"xbee/hum",35.2,"2017-01-13 01:10:08.931000"
"xbee/hum",35.2,"2017-01-13 01:10:18.933000"
"xbee/hum",35.2,"2017-01-13 01:10:29.038000"
"xbee/hum",35.2,"2017-01-13 01:10:39.141000"
"xbee/hum",35.2,"2017-01-13 01:10:49.223000"
"xbee/hum",35.2,"2017-01-13 01:10:59.603000"
"xbee/hum",35.2,"2017-01-13 01:11:09.450000"
"xbee/hum",35.3,"2017-01-13 01:11:17.342000"
"xbee/hum",35.2,"2017-01-13 01:11:19.450000"
"xbee/hum",35.2,"2017-01-13 01:11:29.564000"
"xbee/hum",35.2,"2017-01-13 01:11:39.642000"
"xbee/hum",35.2,"2017-01-13 01:11:49.721000"
"xbee/hum",35.2,"2017-01-13 01:12:00.043000"
"xbee/hum",35.2,"2017-01-13 01:12:09.865000"
"xbee/hum",35.2,"2017-01-13 01:12:19.938000"
"xbee/hum",35.2,"2017-01-13 01:12:30.062000"
"xbee/hum",35.2,"2017-01-13 01:12:40.203000"
"xbee/hum",35.1,"2017-01-13 01:12:42.103000"
"xbee/hum",35.2,"2017-01-13 01:12:48.163000"
"xbee/hum",35.2,"2017-01-13 01:12:58.236000"
"xbee/hum",35.2,"2017-01-13 01:13:08.335000"
"xbee/hum",35.3,"2017-01-13 01:13:12.387000"
"xbee/hum",35.2,"2017-01-13 01:13:14.433000"
"xbee/hum",35.2,"2017-01-13 01:13:24.507000"
"xbee/hum",35.2,"2017-01-13 01:13:34.596000"
"xbee/hum",35.3,"2017-01-13 01:13:44.685000"
"xbee/hum",35.2,"2017-01-13 01:13:48.730000"
"xbee/hum",35.3,"2017-01-13 01:13:50.888000"
"xbee/hum",35.3,"2017-01-13 01:14:00.910000"
"xbee/hum",35.3,"2017-01-13 01:14:11.079000"
"xbee/hum",35.3,"2017-01-13 01:14:21.124000"
"xbee/hum",35.4,"2017-01-13 01:14:23.092000"
"xbee/hum",35.4,"2017-01-13 01:14:33.166000"
"xbee/hum",35.4,"2017-01-13 01:14:43.255000"
"xbee/hum",35.3,"2017-01-13 01:14:47.300000"
"xbee/hum",35.4,"2017-01-13 01:14:49.331000"
"xbee/hum",35.3,"2017-01-13 01:14:53.392000"
"xbee/hum",35.2,"2017-01-13 01:15:17.648000"
"xbee/hum",35.3,"2017-01-13 01:15:19.679000"
"xbee/hum",35.2,"2017-01-13 01:15:21.790000"
"xbee/hum",35.2,"2017-01-13 01:15:31.910000"
"xbee/hum",35.2,"2017-01-13 01:15:41.993000"
"xbee/hum",35.2,"2017-01-13 01:15:52.025000"
"xbee/hum",35.2,"2017-01-13 01:16:02.131000"
"xbee/hum",35.3,"2017-01-13 01:16:12.226000"
"xbee/hum",35.2,"2017-01-13 01:16:16.186000"
"xbee/hum",35.2,"2017-01-13 01:16:26.276000"
"xbee/hum",35.1,"2017-01-13 01:16:34.350000"
"xbee/hum",35.2,"2017-01-13 01:16:36.381000"
"xbee/hum",35.2,"2017-01-13 01:16:46.471000"
"xbee/hum",35.2,"2017-01-13 01:16:56.560000"
"xbee/hum",35.1,"2017-01-13 01:16:58.590000"
"xbee/hum",35.2,"2017-01-13 01:17:02.957000"
"xbee/hum",35.2,"2017-01-13 01:17:13.013000"
"xbee/hum",35.2,"2017-01-13 01:17:23.036000"
"xbee/hum",35.2,"2017-01-13 01:17:32.967000"
"xbee/hum",35.1,"2017-01-13 01:17:43.039000"
"xbee/hum",35.1,"2017-01-13 01:17:53.190000"
"xbee/hum",35.2,"2017-01-13 01:18:01.141000"
"xbee/hum",35.3,"2017-01-13 01:18:05.282000"
"xbee/hum",35.2,"2017-01-13 01:18:07.370000"
"xbee/hum",35.1,"2017-01-13 01:18:09.348000"
"xbee/hum",35.2,"2017-01-13 01:18:11.359000"
"xbee/hum",35.1,"2017-01-13 01:18:17.466000"
"xbee/hum",35.2,"2017-01-13 01:18:19.465000"
"xbee/hum",35.1,"2017-01-13 01:18:21.496000"
"xbee/hum",35.2,"2017-01-13 01:18:23.527000"
"xbee/hum",35.1,"2017-01-13 01:18:29.603000"
"xbee/hum",35.2,"2017-01-13 01:18:33.648000"
"xbee/hum",35.1,"2017-01-13 01:18:35.679000"
"xbee/hum",35.1,"2017-01-13 01:18:45.768000"
"xbee/hum",35.1,"2017-01-13 01:18:55.857000"
"xbee/hum",35.1,"2017-01-13 01:19:05.947000"
"xbee/hum",35.2,"2017-01-13 01:19:14.083000"
"xbee/hum",35.1,"2017-01-13 01:19:16.180000"
"xbee/hum",35.1,"2017-01-13 01:19:26.253000"
"xbee/hum",35.1,"2017-01-13 01:19:36.406000"
"xbee/hum",35.2,"2017-01-13 01:19:46.415000"
"xbee/hum",35.1,"2017-01-13 01:19:48.495000"
"xbee/hum",35.2,"2017-01-13 01:19:52.476000"
"xbee/hum",35.1,"2017-01-13 01:20:00.551000"
"xbee/hum",35.2,"2017-01-13 01:20:02.598000"
"xbee/hum",35.1,"2017-01-13 01:20:06.627000"
"xbee/hum",35.1,"2017-01-13 01:20:16.716000"
"xbee/hum",35.2,"2017-01-13 01:20:20.778000"
"xbee/hum",35.1,"2017-01-13 01:20:24.823000"
"xbee/hum",35.2,"2017-01-13 01:20:26.854000"
"xbee/hum",35.1,"2017-01-13 01:20:30.931000"
"xbee/hum",35.1,"2017-01-13 01:20:41.004000"
"xbee/hum",35.1,"2017-01-13 01:20:51.094000"
"xbee/hum",35.2,"2017-01-13 01:20:55.331000"
"xbee/hum",35.1,"2017-01-13 01:20:57.345000"
"xbee/hum",35.1,"2017-01-13 01:21:07.358000"
"xbee/hum",35.1,"2017-01-13 01:21:17.452000"
"xbee/hum",35.1,"2017-01-13 01:21:27.566000"
"xbee/hum",35.0,"2017-01-13 01:21:29.517000"
"xbee/hum",35.1,"2017-01-13 01:21:31.563000"
"xbee/hum",35.1,"2017-01-13 01:21:41.652000"
"xbee/hum",35.1,"2017-01-13 01:21:51.726000"
"xbee/hum",35.1,"2017-01-13 01:22:01.815000"
"xbee/hum",35.1,"2017-01-13 01:22:11.904000"
"xbee/hum",35.1,"2017-01-13 01:22:21.993000"
"xbee/hum",35.2,"2017-01-13 01:22:32.083000"
"xbee/hum",35.1,"2017-01-13 01:22:38.187000"
"xbee/hum",35.2,"2017-01-13 01:22:40.189000"
"xbee/hum",35.1,"2017-01-13 01:22:42.220000"
"xbee/hum",35.1,"2017-01-13 01:22:52.309000"
"xbee/hum",35.1,"2017-01-13 01:23:02.400000"
"xbee/hum",35.1,"2017-01-13 01:23:12.489000"
"xbee/hum",35.1,"2017-01-13 01:23:22.578000"
"xbee/hum",35.1,"2017-01-13 01:23:32.668000"
"xbee/hum",35.1,"2017-01-13 01:23:42.757000"
"xbee/hum",35.1,"2017-01-13 01:23:52.847000"
"xbee/hum",35.1,"2017-01-13 01:24:02.936000"
"xbee/hum",35.1,"2017-01-13 01:24:13.025000"
"xbee/hum",35.1,"2017-01-13 01:24:23.114000"
"xbee/hum",35.2,"2017-01-13 01:24:25.145000"
"xbee/hum",35.1,"2017-01-13 01:24:29.238000"
"xbee/hum",35.1,"2017-01-13 01:24:39.326000"
"xbee/hum",35.1,"2017-01-13 01:24:49.449000"
"xbee/hum",35.0,"2017-01-13 01:24:51.416000"
"xbee/hum",35.1,"2017-01-13 01:25:01.505000"
"xbee/hum",35.1,"2017-01-13 01:25:11.594000"
"xbee/hum",35.1,"2017-01-13 01:25:21.683000"
"xbee/hum",35.1,"2017-01-13 01:25:31.773000"
"xbee/hum",35.1,"2017-01-13 01:25:41.894000"
"xbee/hum",35.2,"2017-01-13 01:25:45.939000"
"xbee/hum",35.1,"2017-01-13 01:25:47.974000"
"xbee/hum",35.1,"2017-01-13 01:25:58.044000"
"xbee/hum",35.1,"2017-01-13 01:26:08.198000"
"xbee/hum",35.0,"2017-01-13 01:26:10.242000"
"xbee/hum",35.1,"2017-01-13 01:26:18.254000"
"xbee/hum",35.1,"2017-01-13 01:26:28.343000"
"xbee/hum",35.1,"2017-01-13 01:26:38.433000"
"xbee/hum",35.1,"2017-01-13 01:26:48.522000"
"xbee/hum",35.1,"2017-01-13 01:26:58.611000"
"xbee/hum",35.1,"2017-01-13 01:27:08.700000"
"xbee/hum",35.1,"2017-01-13 01:27:18.790000"
"xbee/hum",35.1,"2017-01-13 01:27:28.928000"
"xbee/hum",35.2,"2017-01-13 01:27:39.017000"
"xbee/hum",35.1,"2017-01-13 01:27:43.046000"
"xbee/hum",35.2,"2017-01-13 01:27:45.442000"
"xbee/hum",35.1,"2017-01-13 01:27:53.168000"
"xbee/hum",35.1,"2017-01-13 01:28:03.241000"
"xbee/hum",35.1,"2017-01-13 01:28:13.330000"
"xbee/hum",35.1,"2017-01-13 01:28:23.420000"
"xbee/hum",35.1,"2017-01-13 01:28:33.509000"
"xbee/hum",35.1,"2017-01-13 01:28:43.598000"
"xbee/hum",35.1,"2017-01-13 01:28:53.688000"
"xbee/hum",35.0,"2017-01-13 01:28:57.765000"
"xbee/hum",35.0,"2017-01-13 01:29:07.854000"
"xbee/hum",35.1,"2017-01-13 01:29:11.884000"
"xbee/hum",35.0,"2017-01-13 01:29:17.960000"
"xbee/hum",35.1,"2017-01-13 01:29:26.099000"
"xbee/hum",35.1,"2017-01-13 01:29:36.171000"
"xbee/hum",35.0,"2017-01-13 01:29:44.197000"
"xbee/hum",35.1,"2017-01-13 01:29:54.372000"
"xbee/hum",35.1,"2017-01-13 01:30:04.451000"
"xbee/hum",35.1,"2017-01-13 01:30:14.482000"
"xbee/hum",35.1,"2017-01-13 01:30:24.619000"
"xbee/hum",35.0,"2017-01-13 01:30:34.710000"
"xbee/hum",35.1,"2017-01-13 01:30:40.866000"
"xbee/hum",35.1,"2017-01-13 01:30:51.035000"
"xbee/hum",35.2,"2017-01-13 01:30:55.096000"
"xbee/hum",35.2,"2017-01-13 01:31:05.121000"
"xbee/hum",35.2,"2017-01-13 01:31:15.409000"
"xbee/hum",35.1,"2017-01-13 01:31:17.321000"
"xbee/hum",35.2,"2017-01-13 01:31:27.491000"
"xbee/hum",35.2,"2017-01-13 01:31:37.579000"
"xbee/hum",35.2,"2017-01-13 01:31:47.669000"
"xbee/hum",35.1,"2017-01-13 01:31:55.744000"
"xbee/hum",35.1,"2017-01-13 01:32:05.833000"
"xbee/hum",35.1,"2017-01-13 01:32:15.938000"
"xbee/hum",35.0,"2017-01-13 01:32:19.983000"
"xbee/hum",35.0,"2017-01-13 01:32:30.073000"
"xbee/hum",35.0,"2017-01-13 01:32:40.323000"
"xbee/hum",35.1,"2017-01-13 01:32:44.400000"
"xbee/hum",35.1,"2017-01-13 01:32:54.425000"
"xbee/hum",35.2,"2017-01-13 01:32:58.486000"
"xbee/hum",35.1,"2017-01-13 01:33:02.647000"
"xbee/hum",35.2,"2017-01-13 01:33:04.930000"
"xbee/hum",35.2,"2017-01-13 01:33:14.818000"
"xbee/hum",35.1,"2017-01-13 01:33:24.837000"
"xbee/hum",35.1,"2017-01-13 01:33:35.002000"
"xbee/hum",35.0,"2017-01-13 01:33:43.137000"
"xbee/hum",35.1,"2017-01-13 01:33:47.095000"
"xbee/hum",35.0,"2017-01-13 01:33:55.217000"
"xbee/hum",35.1,"2017-01-13 01:33:59.215000"
"xbee/hum",35.1,"2017-01-13 01:34:09.336000"
"xbee/hum",35.1,"2017-01-13 01:34:19.425000"
"xbee/hum",35.1,"2017-01-13 01:34:29.515000"
"xbee/hum",35.2,"2017-01-13 01:34:37.589000"
"xbee/hum",35.1,"2017-01-13 01:34:39.620000"
"xbee/hum",35.1,"2017-01-13 01:34:49.758000"
"xbee/hum",35.2,"2017-01-13 01:34:55.817000"
"xbee/hum",35.1,"2017-01-13 01:34:57.909000"
"xbee/hum",35.1,"2017-01-13 01:35:08.145000"
"xbee/hum",35.1,"2017-01-13 01:35:18.202000"
"xbee/hum",35.1,"2017-01-13 01:35:28.260000"
"xbee/hum",35.1,"2017-01-13 01:35:38.368000"
"xbee/hum",35.1,"2017-01-13 01:35:48.420000"
"xbee/hum",35.1,"2017-01-13 01:35:58.548000"
"xbee/hum",35.0,"2017-01-13 01:36:00.510000"
"xbee/hum",35.1,"2017-01-13 01:36:06.692000"
"xbee/hum",35.1,"2017-01-13 01:36:16.761000"
"xbee/hum",35.2,"2017-01-13 01:36:18.738000"
"xbee/hum",35.1,"2017-01-13 01:36:27.123000"
"xbee/hum",35.2,"2017-01-13 01:36:28.876000"
"xbee/hum",35.1,"2017-01-13 01:36:31.225000"
"xbee/hum",35.2,"2017-01-13 01:36:33.031000"
"xbee/hum",35.1,"2017-01-13 01:36:35.031000"
"xbee/hum",35.1,"2017-01-13 01:36:45.120000"
"xbee/hum",35.0,"2017-01-13 01:36:49.150000"
"xbee/hum",35.0,"2017-01-13 01:36:59.239000"
"xbee/hum",34.9,"2017-01-13 01:37:07.330000"
"xbee/hum",35.0,"2017-01-13 01:37:15.437000"
"xbee/hum",34.9,"2017-01-13 01:37:19.466000"
"xbee/hum",35.0,"2017-01-13 01:37:21.575000"
"xbee/hum",35.1,"2017-01-13 01:37:27.589000"
"xbee/hum",35.2,"2017-01-13 01:37:35.695000"
"xbee/hum",35.1,"2017-01-13 01:37:43.799000"
"xbee/hum",35.1,"2017-01-13 01:37:53.888000"
"xbee/hum",35.2,"2017-01-13 01:37:55.890000"
"xbee/hum",35.1,"2017-01-13 01:37:57.921000"
"xbee/hum",35.1,"2017-01-13 01:38:08.010000"
"xbee/hum",35.0,"2017-01-13 01:38:18.100000"
"xbee/hum",35.1,"2017-01-13 01:38:20.130000"
"xbee/hum",35.0,"2017-01-13 01:38:24.237000"
"xbee/hum",34.9,"2017-01-13 01:38:28.237000"
"xbee/hum",35.0,"2017-01-13 01:38:32.283000"
"xbee/hum",34.9,"2017-01-13 01:38:34.399000"
"xbee/hum",35.0,"2017-01-13 01:38:36.376000"
"xbee/hum",35.0,"2017-01-13 01:38:46.466000"
"xbee/hum",35.0,"2017-01-13 01:38:56.555000"
"xbee/hum",35.1,"2017-01-13 01:39:02.599000"
"xbee/hum",35.1,"2017-01-13 01:39:12.688000"
"xbee/hum",35.1,"2017-01-13 01:39:22.777000"
"xbee/hum",35.0,"2017-01-13 01:39:32.995000"
"xbee/hum",34.9,"2017-01-13 01:39:36.960000"
"xbee/hum",34.8,"2017-01-13 01:39:38.990000"
"xbee/hum",34.9,"2017-01-13 01:39:47.065000"
"xbee/hum",35.0,"2017-01-13 01:39:55.156000"
"xbee/hum",35.0,"2017-01-13 01:40:05.261000"
"xbee/hum",35.0,"2017-01-13 01:40:15.350000"
"xbee/hum",34.9,"2017-01-13 01:40:23.563000"
"xbee/hum",35.0,"2017-01-13 01:40:25.508000"
"xbee/hum",34.9,"2017-01-13 01:40:29.517000"
"xbee/hum",35.0,"2017-01-13 01:40:31.548000"
